metric_id,hub_id,hub_name,hub_type,division,district,region,date,opening_stock,received_quantity,administered_quantity,wasted_quantity,closing_stock,wastage_rate,utilization_rate,footfall,appointment_count,walk_in_count,temperature_avg,humidity_avg,power_outage_hours,day_of_week,is_holiday,weather_condition
1ace718d,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-20,174,0,22,1,151,4.35,2.59,22,17,8,27.3,64.9,1.8,Tuesday,False,Rainy
80b22877,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-21,151,0,51,3,97,5.56,5.99,64,31,17,28.5,83.1,0.0,Wednesday,False,Rainy
8cb6a637,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-22,97,26,103,13,7,11.21,12.1,118,65,24,33.1,88.7,0.6,Thursday,False,Clear
96fa5e51,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-23,7,112,1,5,113,83.33,0.12,3,0,0,33.3,65.9,3.1,Friday,False,Rainy
1aabe428,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-24,113,763,726,60,90,7.63,85.31,744,466,152,26.1,76.4,0.0,Saturday,True,Rainy
dcf17883,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-25,90,165,70,14,171,16.67,8.23,66,43,20,26.2,63.1,0.0,Sunday,True,Clear
88f1609b,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-26,171,0,15,0,156,0.0,1.76,19,10,3,26.3,68.7,2.6,Monday,False,Extreme_Heat
57314ff1,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-27,156,924,394,27,659,6.41,46.3,407,242,83,29.8,79.0,0.0,Tuesday,False,Rainy
a35464c5,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-28,659,700,800,47,512,5.55,94.01,809,483,292,30.9,85.4,0.0,Wednesday,False,Extreme_Heat
d0dcd353,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-29,512,0,417,19,76,4.36,49.0,421,256,118,34.9,68.4,0.0,Thursday,False,Monsoon
7d8688d2,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-30,76,119,49,1,145,2.0,5.76,68,35,12,27.0,76.4,3.2,Friday,False,Extreme_Heat
5e7ea19a,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-08-31,145,0,76,5,64,6.17,8.93,68,51,23,25.8,77.6,0.0,Saturday,True,Extreme_Heat
b37f4d27,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-01,64,0,63,0,1,0.0,7.4,65,43,19,25.8,68.5,0.0,Sunday,True,Monsoon
3e1b1406,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-02,1,0,1,0,0,0.0,0.12,-3,0,0,33.2,87.4,0.0,Monday,False,Extreme_Heat
29e2ee01,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-03,0,0,0,0,0,0.0,0.0,8,0,0,33.8,75.5,0.0,Tuesday,False,Clear
8933c53f,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-04,0,323,122,6,195,4.69,14.34,133,96,46,29.6,84.0,0.0,Wednesday,False,Clear
997be5fe,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-05,195,751,631,38,277,5.68,74.15,631,490,193,31.4,89.7,3.2,Thursday,False,Rainy
ccd4d37c,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-06,277,0,167,5,105,2.91,19.62,185,127,39,33.0,63.6,3.3,Friday,False,Rainy
e2d84f80,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-07,105,0,27,10,68,27.03,3.17,43,17,9,26.8,68.6,0.0,Saturday,True,Rainy
444bc628,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-08,68,0,58,9,1,13.43,6.82,58,34,19,31.4,60.2,0.3,Sunday,True,Monsoon
e057e2ff,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-09,1,468,436,16,17,3.54,51.23,436,297,155,25.3,81.8,0.5,Monday,False,Monsoon
e63a6304,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-10,17,0,2,9,6,81.82,0.24,-8,1,0,28.7,74.6,0.0,Tuesday,False,Rainy
bc128b84,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-11,6,0,3,0,3,0.0,0.35,13,2,0,26.2,74.1,2.4,Wednesday,False,Clear
c595e2d0,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-12,3,431,365,28,41,7.12,42.89,369,249,80,30.8,83.0,0.6,Thursday,False,Clear
2c742071,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-13,41,577,615,3,0,0.49,72.27,633,434,243,31.4,84.5,0.0,Friday,False,Clear
63388326,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-14,0,0,0,0,0,0.0,0.0,15,0,0,33.5,69.3,0.0,Saturday,True,Rainy
0edafcf4,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-15,0,0,0,0,0,0.0,0.0,-1,0,0,30.2,77.5,0.0,Sunday,True,Extreme_Heat
86c9f7ce,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-16,0,783,203,12,568,5.58,23.85,213,147,80,25.2,71.4,2.7,Monday,False,Clear
b9f46c21,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-17,568,14,367,17,198,4.43,43.13,371,276,84,31.5,89.7,0.0,Tuesday,False,Clear
9dfcda5e,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-18,198,610,521,30,257,5.44,61.22,512,317,127,26.2,80.1,0.0,Wednesday,False,Clear
cb90fd89,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-19,257,0,200,7,50,3.38,23.5,216,139,47,27.1,85.9,0.0,Thursday,False,Extreme_Heat
c00265b4,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-20,50,0,40,0,10,0.0,4.7,46,28,9,30.9,71.3,0.0,Friday,False,Clear
c2878463,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-21,10,0,3,7,0,70.0,0.35,17,2,0,25.1,78.9,2.8,Saturday,True,Clear
c97c0f14,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-22,0,0,0,0,0,0.0,0.0,10,0,0,31.7,65.9,1.6,Sunday,True,Rainy
36107b2b,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-23,0,0,0,0,0,0.0,0.0,4,0,0,25.7,60.6,0.0,Monday,False,Rainy
1d5783da,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-24,0,0,0,0,0,0.0,0.0,17,0,0,25.3,69.7,0.0,Tuesday,False,Rainy
59d4c2f5,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-25,0,0,0,0,0,0.0,0.0,18,0,0,26.2,64.9,0.0,Wednesday,False,Clear
588b56c2,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-26,0,0,0,0,0,0.0,0.0,-7,0,0,32.2,76.7,0.0,Thursday,False,Extreme_Heat
b6a5b619,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-27,0,0,0,0,0,0.0,0.0,7,0,0,30.4,63.3,0.0,Friday,False,Monsoon
6e87bea9,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-28,0,0,0,0,0,0.0,0.0,-7,0,0,26.3,72.6,0.0,Saturday,True,Clear
d7823445,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-29,0,313,130,17,166,11.56,15.28,137,93,27,26.2,64.8,0.0,Sunday,True,Rainy
0915a7f2,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-09-30,166,0,159,2,5,1.24,18.68,149,114,37,25.8,83.3,0.0,Monday,False,Monsoon
5f6a54d8,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-01,5,0,4,0,1,0.0,0.47,13,2,1,31.8,82.4,0.0,Tuesday,False,Extreme_Heat
127aa30b,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-02,1,0,1,0,0,0.0,0.12,5,0,0,34.2,79.2,0.0,Wednesday,False,Clear
0c5f3ff1,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-03,0,514,27,11,476,28.95,3.17,34,20,9,25.4,74.0,1.5,Thursday,False,Extreme_Heat
39696cfe,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-04,476,0,43,11,422,20.37,5.05,44,30,9,26.0,84.1,0.0,Friday,False,Extreme_Heat
6c095e8d,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-05,422,0,56,10,356,15.15,6.58,71,43,21,26.8,89.0,0.0,Saturday,True,Clear
1ea240f5,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-06,356,0,146,18,192,10.98,17.16,151,99,49,31.4,89.3,1.9,Sunday,True,Monsoon
0afb42c5,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-07,192,0,86,12,94,12.24,10.11,77,52,21,26.1,72.1,0.0,Monday,False,Clear
e2ec9de3,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-08,94,0,70,0,24,0.0,8.23,76,52,25,33.5,79.9,0.0,Tuesday,False,Clear
b15e7407,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-09,24,501,257,16,252,5.86,30.2,251,164,53,27.7,78.2,0.0,Wednesday,False,Rainy
c44487d5,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-10,252,0,206,13,33,5.94,24.21,201,161,42,25.1,72.3,1.8,Thursday,False,Rainy
65eed407,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-11,33,695,243,7,478,2.8,28.55,256,163,71,25.3,89.0,0.0,Friday,False,Rainy
6b306a5f,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-12,478,916,251,19,1124,7.04,29.49,258,191,72,31.1,87.0,0.0,Saturday,True,Extreme_Heat
abff44ae,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-13,1124,0,178,19,927,9.64,20.92,191,140,47,32.5,73.4,0.0,Sunday,True,Monsoon
80152f18,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-14,927,0,343,18,566,4.99,40.31,360,207,123,26.5,69.3,0.0,Monday,False,Rainy
246992b8,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-15,566,0,434,17,115,3.77,51.0,437,299,159,28.1,86.9,0.0,Tuesday,False,Clear
40dc078e,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-16,115,250,310,20,35,6.06,36.43,304,216,84,27.1,83.8,0.8,Wednesday,False,Clear
83a8a5ea,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-17,35,0,23,5,7,17.86,2.7,17,16,5,33.4,83.9,0.0,Thursday,False,Extreme_Heat
5338ba6a,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-18,7,0,6,1,0,14.29,0.71,18,3,2,29.1,61.1,0.0,Friday,False,Rainy
6e914999,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-19,0,131,6,4,121,40.0,0.71,13,3,1,32.9,77.6,0.0,Saturday,True,Extreme_Heat
33697399,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-20,121,0,117,4,0,3.31,13.75,130,88,34,31.0,85.2,0.0,Sunday,True,Clear
665a1328,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-21,0,552,443,24,85,5.14,52.06,440,270,138,31.9,88.3,0.0,Monday,False,Extreme_Heat
e9bb1bde,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-22,85,0,54,12,19,18.18,6.35,47,34,14,32.1,64.2,0.0,Tuesday,False,Rainy
b540c311,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-23,19,0,6,0,13,0.0,0.71,10,4,2,25.9,64.2,0.0,Wednesday,False,Clear
828f22aa,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-24,13,532,400,27,118,6.32,47.0,405,277,125,29.4,77.5,0.0,Thursday,False,Clear
c635827e,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-25,118,95,191,9,13,4.5,22.44,195,124,60,34.7,77.0,0.0,Friday,False,Clear
23b958f9,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-26,13,913,247,28,651,10.18,29.02,255,151,87,26.0,84.8,2.5,Saturday,True,Rainy
c476ef49,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-27,651,470,641,52,428,7.5,75.32,631,386,212,33.4,65.2,0.0,Sunday,True,Rainy
1ee3e219,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-28,428,0,153,14,261,8.38,17.98,158,95,36,29.4,82.4,0.0,Monday,False,Clear
368b651e,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-29,261,354,424,20,171,4.5,49.82,432,278,145,26.7,73.5,2.6,Tuesday,False,Clear
6391c672,HUB_022,Narayanganj Division_Hub 22,Division_Hub,Dhaka,Narayanganj,West,2024-10-30,171,0,92,2,77,2.13,10.81,101,60,26,30.9,66.9,1.9,Wednesday,False,Extreme_Heat
e7549062,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-01,2702,476,110,2,3066,1.79,7.38,107,81,40,34.4,65.9,1.6,Thursday,False,Clear
e1a58e42,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-02,3066,0,429,29,2608,6.33,28.77,440,334,142,31.2,80.8,0.0,Friday,False,Monsoon
dd05fbaf,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-03,2608,0,1399,146,1063,9.45,93.83,1404,916,413,34.9,86.2,1.0,Saturday,True,Monsoon
80c03dc0,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-04,1063,0,879,82,102,8.53,58.95,884,651,191,25.1,68.8,1.3,Sunday,True,Clear
8987c8e4,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-05,102,846,652,43,253,6.19,43.73,644,393,214,30.7,73.1,0.0,Monday,False,Extreme_Heat
dfcf0569,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-06,253,0,159,11,83,6.47,10.66,163,101,36,30.1,74.5,0.0,Tuesday,False,Clear
c5bc2798,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-07,83,0,48,6,29,11.11,3.22,51,29,10,30.6,62.0,3.6,Wednesday,False,Clear
83ccceeb,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-08,29,0,14,7,8,33.33,0.94,25,8,4,31.6,66.8,0.5,Thursday,False,Rainy
6ebe853c,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-09,8,0,6,1,1,14.29,0.4,-3,4,2,30.8,72.4,0.0,Friday,False,Rainy
6c0eb7af,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-10,1,344,65,1,279,1.52,4.36,59,42,25,29.3,70.5,0.0,Saturday,True,Rainy
96a92404,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-11,279,0,139,9,131,6.08,9.32,141,100,44,29.2,73.6,0.0,Sunday,True,Clear
655277cc,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-12,131,0,36,0,95,0.0,2.41,43,22,10,34.4,67.8,1.9,Monday,False,Extreme_Heat
19fc5ec4,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-13,95,0,53,7,35,11.67,3.55,52,41,16,30.4,84.7,0.0,Tuesday,False,Monsoon
eca08da8,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-14,35,0,21,0,14,0.0,1.41,38,14,7,25.9,79.4,0.0,Wednesday,False,Rainy
302a4c29,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-15,14,0,2,7,5,77.78,0.13,20,1,0,33.5,71.5,0.0,Thursday,False,Rainy
cdee86ce,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-16,5,686,444,28,219,5.93,29.78,434,346,141,32.7,77.3,0.0,Friday,False,Monsoon
f21951da,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-17,219,0,54,13,152,19.4,3.62,44,33,18,25.1,60.7,1.3,Saturday,True,Clear
c8cc90e8,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-18,152,350,136,13,353,8.72,9.12,142,83,51,26.8,88.4,0.0,Sunday,True,Clear
634acc2e,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-19,353,0,9,0,344,0.0,0.6,10,6,2,32.1,73.1,0.0,Monday,False,Rainy
12c479f1,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-20,344,0,247,15,82,5.73,16.57,250,174,71,32.3,69.3,0.0,Tuesday,False,Clear
c84132c7,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-21,82,0,21,0,61,0.0,1.41,37,14,4,25.8,85.1,3.5,Wednesday,False,Clear
711c4701,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-22,61,150,159,5,47,3.05,10.66,177,109,57,30.7,73.7,3.3,Thursday,False,Rainy
d873f178,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-23,47,624,244,24,403,8.96,16.36,263,193,76,31.1,62.4,0.0,Friday,False,Rainy
9ad599e0,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-24,403,0,366,37,0,9.18,24.55,381,262,132,28.6,70.8,0.0,Saturday,True,Clear
1bd35eee,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-25,0,0,0,0,0,0.0,0.0,-8,0,0,34.3,70.3,0.0,Sunday,True,Extreme_Heat
0fb0a027,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-26,0,0,0,0,0,0.0,0.0,-2,0,0,28.8,63.6,2.2,Monday,False,Clear
d4c58bd3,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-27,0,0,0,0,0,0.0,0.0,-6,0,0,27.1,81.3,0.0,Tuesday,False,Monsoon
0389cc5d,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-28,0,357,266,13,78,4.66,17.84,270,164,69,26.9,71.9,0.0,Wednesday,False,Clear
69c2f4ec,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-29,78,354,401,22,9,5.2,26.89,393,256,129,29.0,81.4,0.0,Thursday,False,Rainy
a272e313,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-30,9,0,3,2,4,40.0,0.2,-4,2,0,34.1,78.9,1.4,Friday,False,Rainy
22e85a0c,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-08-31,4,0,4,0,0,0.0,0.27,4,2,1,35.0,68.8,1.0,Saturday,True,Rainy
94df333a,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-01,0,969,631,56,282,8.15,42.32,628,422,213,34.6,69.2,3.7,Sunday,True,Extreme_Heat
0bea116c,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-02,282,0,158,7,117,4.24,10.6,156,102,48,32.3,83.1,0.0,Monday,False,Monsoon
f71ec43d,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-03,117,952,887,61,121,6.43,59.49,891,640,269,34.9,82.8,0.0,Tuesday,False,Rainy
ed81e2a8,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-04,121,574,679,16,0,2.3,45.54,685,481,178,30.3,74.4,0.0,Wednesday,False,Monsoon
9aaf3b4e,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-05,0,0,0,0,0,0.0,0.0,18,0,0,29.5,75.1,0.0,Thursday,False,Rainy
45d40310,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-06,0,726,525,38,163,6.75,35.21,531,358,135,31.4,66.1,0.0,Friday,False,Rainy
3d9d1db1,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-07,163,0,3,4,156,57.14,0.2,-7,2,0,32.1,69.0,1.6,Saturday,True,Rainy
8aa7810d,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-08,156,258,332,32,50,8.79,22.27,346,231,105,34.6,64.7,1.1,Sunday,True,Clear
26018fe3,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-09,50,0,41,9,0,18.0,2.75,32,30,12,33.8,60.4,0.0,Monday,False,Clear
ec9ee06b,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-10,0,0,0,0,0,0.0,0.0,-1,0,0,32.8,70.0,0.0,Tuesday,False,Rainy
b2104a58,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-11,0,0,0,0,0,0.0,0.0,3,0,0,34.8,62.7,1.2,Wednesday,False,Extreme_Heat
9173ef20,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-12,0,0,0,0,0,0.0,0.0,7,0,0,35.0,87.7,0.0,Thursday,False,Monsoon
c6092375,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-13,0,0,0,0,0,0.0,0.0,2,0,0,33.5,85.0,0.0,Friday,False,Extreme_Heat
5a8e63bb,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-14,0,0,0,0,0,0.0,0.0,19,0,0,27.2,60.5,0.0,Saturday,True,Rainy
b10b596a,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-15,0,759,304,34,421,10.06,20.39,298,185,70,31.3,71.3,3.6,Sunday,True,Monsoon
78329b82,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-16,421,600,918,54,49,5.56,61.57,919,701,208,26.2,85.7,0.0,Monday,False,Clear
1b280e84,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-17,49,0,45,0,4,0.0,3.02,51,30,9,26.0,80.2,0.0,Tuesday,False,Extreme_Heat
9a0fb103,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-18,4,86,88,2,0,2.22,5.9,86,60,23,31.5,84.9,0.0,Wednesday,False,Monsoon
19ff625d,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-19,0,0,0,0,0,0.0,0.0,1,0,0,30.9,66.4,0.0,Thursday,False,Clear
4c2f37fa,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-20,0,0,0,0,0,0.0,0.0,-6,0,0,25.7,73.3,0.7,Friday,False,Monsoon
ec91000b,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-21,0,0,0,0,0,0.0,0.0,13,0,0,27.0,79.2,0.0,Saturday,True,Rainy
0a6174dc,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-22,0,436,261,26,149,9.06,17.51,251,164,86,32.1,60.3,0.0,Sunday,True,Rainy
386bf164,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-23,149,505,414,21,219,4.83,27.77,423,268,129,31.2,86.5,0.0,Monday,False,Monsoon
4cb679c6,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-24,219,919,724,56,358,7.18,48.56,737,457,193,34.4,72.5,1.0,Tuesday,False,Rainy
8f1c8fce,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-25,358,0,33,0,325,0.0,2.21,49,23,13,28.7,80.0,0.0,Wednesday,False,Monsoon
c63bf768,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-26,325,0,9,0,316,0.0,0.6,1,5,2,30.2,87.0,0.0,Thursday,False,Clear
ce3f0eb8,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-27,316,290,546,41,19,6.98,36.62,560,330,206,28.3,64.4,0.0,Friday,False,Monsoon
4996feba,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-28,19,351,171,15,184,8.06,11.47,183,133,35,26.5,82.3,0.0,Saturday,True,Rainy
af0a39e1,HUB_023,Noakhali Division_Hub 23,Division_Hub,Chittagong,Noakhali,South,2024-09-29,184,0,176,8,0,4.35,11.8,185,132,48,33.7,75.1,0.0,Sunday,True,Rainy
